X,Y,Z,R,G,B
2004.8424165581855,702.3106467208534,0.3485440271870459,197,159,96
1063.3861837025565,572.4663138140654,-0.21306410666923625,200,163,95
245.79942155199006,458.961635686264,1.9487002708610817,193,153,89
2814.2989056937163,816.9505297246312,0.9100246071490972,190,150,92
226.6479318652444,456.8243224170609,2.892058486685272,199,164,94
371.27739172222743,478.0127320129292,0.16569911852914743,196,155,88
695.7948913174546,523.4745400761112,2.661453852193347,192,151,86
469.63071807770183,491.9227446139088,4.487149855227187,195,156,89
1209.855434830207,600.6277563409367,2.520991071950988,199,163,100
491.21852156312775,497.4678140584891,4.922135299668469,195,155,90
649.4928010572719,522.1117847722943,-0.8978214890338734,194,153,88
255.73780853584083,465.27700829110324,2.150519483823331,201,165,95
1097.67593341775,587.0883046006546,1.6478765472402586,198,162,97
2082.0671461440165,727.9163162034281,4.916771445518322,189,147,87
2036.6441110649184,723.3140037809924,0.9978859889297098,189,147,86
2168.7622359300553,742.8425110762203,2.2633058796802743,191,151,91
2168.7622359300553,742.8425110762203,2.2633058796802743,191,151,91
40.60315504359653,435.72212913394964,1.5991611868065547,198,162,93
271.17379295520186,469.3946746348645,0.9842592126517502,201,164,95
93.26823664870909,443.9112728005343,0.8960168853814423,200,165,94
462.1830853729387,497.36356308005554,1.2126424684881556,200,163,95
2490.416607638026,794.9771401792704,2.6962938978299746,191,150,90
302.7730347679258,475.3955761385988,2.1135926377149588,194,152,88
1200.70707120595,608.9585708107605,1.3548358223504806,197,161,96
6090.935499745599,1335.7941051444823,9.27739138699394,185,143,89
2183.5121921375726,756.9741603643079,2.866626827269556,196,159,95
211.80509397514743,465.9543769318611,1.2294290650125959,194,156,92
270.6966350153494,475.9074891367254,0.4568075876179023,195,154,89
3716.528690762708,996.4918562951314,4.145761756976867,188,146,90
-16.791267543157232,432.68572809136043,0.9392975004872994,196,161,94
35.39242641877223,440.697240584258,1.1142887106475143,194,152,88
90.00382687261134,449.66065068734565,0.8381082404645213,196,157,89
-90.5087832470056,422.30655275906895,0.8890476466348218,191,153,90
1182.146519333407,619.2300249894739,-2.49543462235917,194,154,91
206.80166092946968,469.02109777681795,1.213965075011572,197,174,124
416.26623665559396,501.7827136286338,0.706176779189235,200,163,93
2456.620761102929,818.7594323479966,-5.655342059399629,192,151,90
236.09048981811168,474.0108138323344,1.3537903527874278,193,153,88
407.34339015653836,501.17069395688816,0.9869531871079289,199,161,94
260.5160735707787,480.03749372965706,1.7167826599684304,199,163,96
268.10606741601725,482.2564606035211,-0.5940482796966933,198,160,92
346.10932667882736,494.935315404251,0.05203785949908024,199,163,95
1729.2238951152885,716.2512725829162,-0.13186812112175517,193,152,91
416.70233358111346,507.5415692771587,0.3195862712797748,193,153,86
1109.7819705147795,616.3186415773764,5.119637646554935,194,154,89
2506.3532444527773,838.3126045198567,6.622927752615311,193,156,93
1627.936044799194,704.9587216144562,-1.3028388697845799,198,159,94
663.0325593518457,548.9992844754659,2.4235922172857443,198,160,94
2777.505754508321,901.5803667081058,6.273176662844463,190,149,90
229.69799500801014,483.55860107680815,1.9011949695122041,199,164,94
2091.92259497527,794.5396631571887,2.9367262926426463,188,147,87
1237.2461987302654,653.2572038450376,2.3644859251778882,192,150,88
1764.6173032488314,741.7515653064104,0.7459333027811113,189,147,88
-108.67761720556851,429.1981460897496,1.213829443770038,188,147,85
57.027995459735905,457.5872947248286,0.6791881841433565,190,150,87
1436.0613781762436,687.612409762575,4.93491507742084,192,151,87
38.46842236938443,454.9703862253372,-0.548346152477535,198,161,92
2128.154850284406,806.6520919678937,3.6653086897370883,188,147,90
955.6613466960679,610.5034849728659,4.4443845115417275,197,161,98
129.65241173421123,471.24064927813663,2.2809856537156463,197,160,94
-1.2074665852069586,449.7419862591269,0.1272467175932661,190,150,88
1144.413532471092,645.4951644221578,-3.533039570054598,196,157,95
955.6600846121889,616.7478939641921,1.1381085564644593,193,155,93
-86.56893924832474,437.4571845126129,1.2427781053092701,187,144,83
1260.8359504084308,672.506577686243,0.6673399032314933,189,146,86
1587.5180112735547,726.8944649951451,9.224758850296666,196,157,93
1345.217422340547,686.8025160948908,2.878808109517422,197,159,96
1345.217422340547,686.8025160948908,2.878808109517422,197,159,96
1470.0166545077109,714.8966011511258,-12.786655966137886,191,149,88
843.1419898185954,603.2468163434054,3.4675942416225496,192,153,91
234.78432515760142,496.7796634931873,1.357173242737872,195,157,91
268.292895540985,502.80489916901917,1.1750011744803714,198,159,92
35.914883041233,462.0461827543686,0.8287361423355151,191,149,82
317.58790902709814,512.9079126818629,-0.7750496005092202,196,158,91
202.38593868556848,492.2031581111053,0.825954272006868,196,159,92
1129.9032236236526,658.8375257415735,2.962500669462088,191,149,85
356.4603526243995,522.1691298695646,-1.6394491659274308,190,150,86
434.2407642611307,536.7567126851739,1.5739807020912053,193,152,90
1175.8872535477524,672.3892936899072,-1.4465095958786662,195,157,92
1746.8582183179574,775.8045887559842,0.01696255051473372,191,150,89
657.898923752235,578.0434237313918,2.6442992956392573,193,152,89
736.3532102452704,594.4072947709867,1.9134163923995686,191,150,89
10.25217243113454,462.9301371042477,1.2605145586968831,191,149,84
1021.0762408126811,650.9226197085936,-3.6432517650651164,196,158,94
919.1425516512971,633.793274678638,-1.858816527358158,191,151,87
182.75846088363028,495.4570927132386,4.585093278168472,191,149,86
156.31218479762526,493.8175128374901,0.46811822016317706,187,145,84
734.7429796138105,605.3326371288231,0.05501574383001184,198,161,95
25.98620531133227,470.6496972600188,0.61978859738241,188,147,84
250.06727061472543,514.3927415889289,-0.0062990369546014335,190,148,86
437.21182310369556,549.9558905407512,2.1411016116050803,191,150,88
256.24987691798873,517.2244674488993,0.04229185700779681,191,166,118
255.31322959615954,516.9967377322171,0.5312797463801928,191,166,118
255.31322959615954,516.9967377322171,0.5312797463801928,191,166,118
915.423715059313,650.2486010717173,-1.3265009113292479,195,155,92
827.6834580268794,633.4777981658219,0.673054224247096,199,160,93
319.3848644996428,533.7233147505176,1.1875070936695522,196,158,91
53.96313196486744,482.53791097019223,0.9223417607425688,186,145,84
53.96313196486744,482.53791097019223,0.9223417607425688,186,145,84
250.38471294567648,522.5874982295412,-2.119350624109188,190,149,84
250.38471294567648,522.5874982295412,-2.119350624109188,190,149,84
553.394769366219,583.0994705516785,1.3169092520176378,197,160,94
823.7133002060773,639.2223456019558,0.5342634952472167,191,149,88
262.32218271486914,527.628900335948,1.2797055538446784,196,159,93
15.984091185457402,478.59169859073876,1.4475773342949765,192,155,87
820.6094956677435,642.027587410238,2.0275291931560844,196,157,92
146.4159040161798,506.8872915819562,0.8184744247033962,190,151,87
1024.6096079974081,686.029615196786,2.24190312239395,195,155,93
78.92299810252126,494.0087536201437,1.3195272192308494,186,142,83
353.6692655444686,550.8023691007804,1.3059232385398616,196,158,91
988.9835956851257,683.6524204096685,0.9593897873899948,196,155,89
33.04811391430877,486.0291649065941,1.4086043975275118,193,156,88
-24.154209448190926,474.9479910240605,1.0979285219519284,189,166,118
-24.154209448190926,474.9479910240605,1.0979285219519284,189,166,118
-69.89721965244141,466.93010856778557,0.33896287160666816,187,147,85
561.656225795349,602.2298471959774,0.3000756841832697,189,146,85
561.656225795349,602.2298471959774,0.3000756841832697,189,146,85
-24.81091496278981,478.6864784390191,-1.226688292156524,184,140,78
448.3225883775967,579.7262652331372,1.3639167999064625,196,157,91
382.25530964731684,567.1701909252613,1.6307718431669684,194,156,89
382.25530964731684,567.1701909252613,1.6307718431669684,194,156,89
41.19474292317227,495.51351049089584,1.8116744212221931,193,152,86
172.52440349913167,525.0540324277581,0.48656321570823025,192,155,90
-27.191251310537268,482.12185034574105,0.6352875959600226,188,146,85
282.4315923149018,550.6825213735333,1.8780103516781992,194,171,123
57.79939771332511,502.1116427332463,-0.08981132933189429,186,140,78
51.174802072261855,501.74714291982997,0.6093596960387231,186,141,79
226.40227440593623,540.9662269642538,1.75880206048177,193,169,120
426.8841788615834,586.0112019156632,1.0860152592634904,192,150,87
149.43336886528272,525.9359042743162,0.5545390322517676,189,149,87
279.85325678919423,555.40361135174,2.4768025762570858,189,147,85
266.84255109843383,553.6750001462683,2.960416541429737,188,145,83
565.2915724330616,623.2848158763973,0.42569770547822827,195,156,92
433.04368961267534,593.1470448095005,3.797201847798334,194,155,91
280.62555406128325,560.8645311276109,1.460771092960698,192,153,88
38.24951076082277,505.58321035879334,0.9397300171787606,192,153,86
38.24951076082277,505.58321035879334,0.9397300171787606,192,153,86
426.6472921671983,595.9193692502452,1.0216780845354378,187,146,87
17.003740644293202,501.6430578522949,0.8512350297438616,193,153,86
149.26864277319322,532.1222657283379,2.2719027537126237,189,148,86
90.55525673099595,519.0231344611132,1.361810288484378,191,150,86
284.431711565833,565.6521903657347,1.0819771376511085,187,144,84
284.431711565833,565.6521903657347,1.0819771376511085,187,144,84
7.947187797354104,501.82779301097855,0.3924991215467628,190,151,85
399.44787453373056,594.532440570531,-1.6709401303779998,187,147,86
92.75524182964386,523.1051193315316,0.9278846073522402,194,169,122
290.44953494966404,569.5954591109954,2.039961509672196,193,154,90
290.44953494966404,569.5954591109954,2.039961509672196,193,154,90
48.79430803668498,513.8867201463534,0.31507017397606774,188,149,83
48.79430803668498,513.8867201463534,0.31507017397606774,188,149,83
272.9242950639496,567.4482896971668,0.32306888073728146,183,141,82
272.9242950639496,567.4482896971668,0.32306888073728146,183,141,82
399.361584353204,602.4225770596845,1.926996477189789,185,144,84
271.75227151728626,572.2741581681894,0.3002595684525886,192,154,88
391.79465758557035,602.1773227859806,-0.9702079268134014,194,155,92
337.1458002276872,589.564139881842,0.5592757484382673,191,151,87
182.07987988954386,552.5993163657038,0.8033736660880493,191,150,86
182.07987988954386,552.5993163657038,0.8033736660880493,191,150,86
177.0763791332659,553.5395655834076,0.35717892974642496,184,142,84
168.4072100224875,551.8420127565867,1.1311518178929134,185,144,83
156.25825108605494,548.8179687928955,2.167695418212702,186,144,86
-1.678830879368519,510.71475793523626,1.3742908774205205,185,137,78
-26.23256031661424,510.45505725014254,0.9256334194866724,188,147,82
157.09952744041112,558.3827217089873,0.5398371947652265,189,149,85
13.313504346261169,521.4042526782655,1.2905024104036045,184,139,81
13.313504346261169,521.4042526782655,1.2905024104036045,184,139,81
-21.189593287922833,512.943326475418,1.1427648692450134,179,135,77
2.822881888825947,522.5024127465347,1.0588845745214428,183,140,80
2.822881888825947,522.5024127465347,1.0588845745214428,183,140,80
108.57557299145373,551.5676344541348,0.5889589881859649,184,141,81
37.709709067277345,533.2008492062695,1.582121007843483,189,151,88
111.65093976269912,553.4160015436889,1.0855892497140758,188,148,87
65.72701482234066,545.3255953532155,1.0919816878586914,188,148,84
21.541902950519585,535.0257595373862,1.5666233121351354,190,151,86
65.37932344884422,552.7741792292182,1.4689938065519925,189,148,83
-41.8578661749149,525.8718774302297,1.5380543853820257,181,138,77
-23.623528169014577,533.7866418652957,0.8620837140277047,182,142,80
24.561320335865048,549.6485306125403,0.9890463682930033,180,134,76
-93.2407688605389,-771.0441773258117,315.9030601171114,192,138,75
-231.4222475754916,-698.0451736153523,72.25342788631843,207,160,88
-240.82911125747623,-692.125703103381,49.214192210653806,176,122,70
-195.05891567951423,-713.9111080705893,129.5173043335753,207,159,88
-196.95989141449547,-708.7063063606709,125.81766047921283,184,130,73
-231.5185414634115,-694.8679516214868,61.01965892880139,211,163,87
-41.303237551063944,-790.4586698404821,391.56144364100214,169,114,62
-239.36401887538725,-690.0539837424891,42.46707613917266,190,139,80
-151.99341721479124,-732.3634986989124,193.9263402698752,192,143,81
-56.11074986347475,-782.096379692995,358.67191682959924,175,117,64
-262.1772961315197,-679.7337979657648,-2.913614028107304,180,134,73
-260.169955596117,-679.2714827460146,1.1400315523660538,176,125,72
-189.33798924577758,-714.1177377945401,122.32894942477225,177,125,71
-143.2616025405165,-736.4974813654671,202.16925116986351,209,160,86
-229.20634463969532,-693.5241376109482,52.23815412475375,182,128,72
-369.3467984378151,-471.4960594746896,-0.6853672394976513,182,133,74
-249.3063234290131,-682.6964747222694,14.874511518578146,192,143,78
-234.54556174887614,-689.8710256576808,40.68378718120215,196,147,84
-104.39340157312401,-754.3825725777428,267.72272555699453,190,139,81
-371.6560642624373,-465.7075427998101,-0.44666985868917664,188,142,77
-226.3739292976897,-693.7732826461526,53.64020301080265,186,130,75
-141.0943665181219,-737.5783907596606,199.7948153096038,159,103,59
-44.422519055502136,-783.2142934706762,372.2220848751148,177,122,68
-210.8882232768459,-700.3013546761916,79.44247325649974,202,153,85
-104.67696629193907,-753.6142199506877,263.6614747036331,182,130,73
-104.91482243899557,-754.4494933763876,260.25463569985925,175,122,67
-222.37425861428318,-694.2911842259725,57.36428146329564,204,156,88
-208.56482644118512,-700.4527350489036,82.40990730623508,209,163,89
-45.64365780808447,-783.0524646986546,363.53399468920054,169,112,66
-212.217351728678,-693.2402518006295,81.71807940811712,201,151,84
-184.07950778753997,-712.8131406843733,123.33456370451677,169,114,67
-223.51632349463262,-697.4951786149734,47.95641686863701,174,121,68
-175.82974058651757,-716.1836034497246,137.05734566566667,194,146,83
-414.60531624213263,-378.98375150233215,-0.24916983477339727,186,141,80
-215.6149769032514,-696.8493714994265,62.90496679852956,203,154,85
-98.20604536858173,-754.4052724260063,264.92057784294525,211,165,90
-96.91932381753873,-753.8775771360508,268.2305449363944,169,115,68
-105.35766708342939,-750.2776013931332,252.11913142320282,176,123,68
-105.35766708342939,-750.2776013931332,252.11913142320282,176,123,68
-144.81415537878658,-728.295950586856,184.07813367642734,195,145,81
-137.21703510996937,-733.9701189164626,194.54005539394342,203,160,90
-108.70124166285348,-748.9181005182944,242.85502362050377,207,160,86
-102.1736083035648,-751.986444378079,254.1228300124264,178,124,70
-407.6597249743527,-384.2940633174955,0.6945309231553267,181,131,74
-175.894486492709,-713.1258822190468,125.60599714081258,194,144,84
-134.7137467411511,-735.7303891991036,191.2324145444145,205,156,86
-94.9350094127056,-750.9791614029261,266.09676433767874,209,162,88
-328.90153480275876,-526.9922168243888,-1.0834142608390493,184,137,77
-110.02162016923452,-745.4242763611287,236.41054998955363,202,156,86
-106.49548748714992,-747.1075777494407,240.08559119892502,154,100,60
-173.85725441712435,-709.3021215142784,126.69153970768107,193,144,82
-156.859537514222,-720.1854466569408,150.33914397442484,199,149,85
-173.50116209828707,-712.8743500309829,120.25809283808113,206,159,87
-89.75971326431153,-754.4348095690293,266.115964246013,206,160,90
-215.53648885714802,-690.9249342963706,48.34624422158757,203,158,87
-207.82937322145312,-696.2498749156831,57.84504612932125,207,159,87
-344.48631812096255,-490.7035929788266,1.4543288251493323,192,151,83
-260.5063971264048,-642.7972099755721,-3.107458734448784,186,137,77
-79.638973894651,-760.1681137074698,274.87699187433395,195,143,81
-82.51398222124448,-756.1342848065236,268.083348008024,173,118,70
-164.34397834148268,-715.6582413618164,124.73640660468507,192,143,80
-167.09255261558297,-711.9405686939907,123.09668317942283,171,117,67
-109.96989409431583,-740.8138627215706,219.92747217861273,207,159,87
-158.78955401034062,-717.2913238887752,132.63096221594057,195,145,83
-143.74802464865365,-723.9208222210777,158.53405128361456,211,167,94
-143.74802464865365,-723.9208222210777,158.53405128361456,211,167,94
-81.85873762316695,-755.4724208314065,265.0882641182334,210,162,88
-162.13861706311434,-717.0065512389948,121.54331974578872,181,126,69
-98.303093665163,-745.9196648757505,235.53312361664544,215,172,91
-139.664733110594,-724.1697844544506,164.287399591471,208,164,91
-83.95343522797978,-753.4589630163033,257.8013857087322,199,151,85
-79.52716946578383,-752.4182377631656,268.3755020618724,163,111,67
-162.061542952242,-715.0479258932766,119.52277331501978,203,158,89
-142.10052674768428,-723.2516132800527,156.52166548825915,179,119,67
-86.78688398002117,-749.8526809655095,253.23617659780615,206,159,88
-24.242832621523632,-781.9983698269111,359.71344426177086,204,154,82
-160.1015941093146,-711.9691007289671,125.76815323904728,193,144,82
-160.1015941093146,-711.9691007289671,125.76815323904728,193,144,82
-169.95068637004934,-708.3831748914337,106.82943111259712,199,150,89
-78.31446123891874,-753.2154355577572,265.5046191033915,210,165,89
-169.50225902362584,-710.1490222358705,101.33625298383836,210,162,90
-104.66332145819794,-741.2011642611589,215.2888609298942,177,123,70
-429.8616663915516,-322.64324404056873,-0.02486260608992552,180,134,76
-105.04468833179243,-740.0617468449364,215.1541242282958,179,125,72
-200.70092708506337,-690.3814873829024,48.98113964633825,202,159,88
-23.853202472038873,-775.9880026541014,357.9577299449571,167,113,62
-139.325470437023,-721.7596724018988,152.44305448780304,209,163,90
-37.31543809414026,-773.377933790372,327.4623540230672,185,129,71
-341.7260178849065,-473.8215079445709,-1.090974392248512,183,138,78
-152.62740869793893,-713.6337703693675,126.81044054493012,199,149,87
-152.62740869793893,-713.6337703693675,126.81044054493012,199,149,87
-106.14064125680645,-737.8830897193554,204.05482894735422,159,105,62
-341.864984586128,-471.6718569366827,0.08180036546562519,183,136,78
-329.543387432104,-493.21761000007257,-0.8955870084202786,193,149,81
-137.07369254768975,-719.5218039708634,151.0960324766131,198,151,84
-75.60720259403439,-752.0436447420709,255.0544032541697,208,160,86
-192.16656673488916,-695.0333001233051,49.22851962313899,167,113,64
-148.92094137737814,-713.4057538458794,126.3926369157974,191,140,82
-153.01000221070575,-712.2284647248878,116.29877058528746,211,163,91
-32.19631499238949,-771.9189095150712,325.32933450455977,195,143,77
-151.7640495719081,-709.8934136456611,120.81779657344347,211,165,92
-191.7824481999459,-689.8538606932677,48.920931894695485,206,162,90
-10.730579679754129,-781.5626283582029,360.40807958637106,208,158,83
-383.9629664029611,-389.30383163282954,0.48428386969578696,183,136,76
-8.08159707460291,-792.5421540830131,349.3894277855695,195,141,76
3.967908407716351,-787.8468488523023,382.1278731433836,202,153,82
-53.54143944789021,-761.5250824902356,278.764971832872,194,145,81
-99.71042963696044,-735.1574272450821,202.63957588703818,217,173,93
-102.73970076401244,-732.5572203630492,194.85658181700234,201,154,88
-186.25919798961291,-691.384695547327,48.13055914835837,204,160,88
-136.48344004483894,-715.4514488850615,135.23451139082667,201,153,87
-212.9720193484635,-677.5051853650355,2.170136300403584,182,132,76
-276.34725982123075,-569.4961545305941,-0.9000836325993191,191,143,79
-445.4333171312223,-277.49714514233324,-0.6671661976702126,171,124,70
-139.34096974691434,-715.5041880560083,124.7956043606178,196,147,84
-65.3707793939902,-749.3885189184273,256.7098612557048,195,146,84
-59.328356154935335,-752.238475365119,264.7329336764432,203,155,85
-379.21134983955545,-387.87647363630964,0.20279435592496498,179,133,75
-92.15221337486324,-736.8314188018496,202.39898706718066,211,165,87
-92.57511880325475,-736.97936015095,198.91479348637276,179,126,71
-58.52888755082384,-743.008691683772,271.71259021958235,190,137,78
-181.0152359868963,-690.713244915469,47.08985808971056,207,160,88
6.239915444285856,-782.8391134248902,371.54510158490905,209,160,84
-234.1917966137068,-629.7982966597499,-0.06831485508044466,189,145,82
-135.14654608601805,-714.6931835493999,119.91953673062781,211,166,93
-205.8892326800376,-675.6413419398381,2.1187271501108853,183,134,76
-52.14146968478772,-753.3301592976657,265.55596692004684,197,152,87
-136.46322918127302,-709.4748885090883,121.4315064553943,210,165,92
-437.73113954538167,-281.009656214119,0.5447484666643732,176,129,73
-173.60063285692,-692.1313668378452,53.24547248602772,170,110,61
-47.765556703684496,-756.3863022186883,268.28212731254484,165,111,66
-51.89039158485349,-751.4532224143207,262.58568715997274,193,144,82
-167.77290698746665,-694.9354186639898,57.32623895303547,204,158,89
4.082823065951061,-778.1447481229588,354.1805248931016,193,141,80
-44.283558694230805,-749.9960898870634,275.33662338110804,195,145,84
-170.12390087605172,-692.9868230807961,47.75225107297305,210,164,90
4.288455754332972,-779.9320565280419,348.60892286090103,181,126,69
4.288455754332972,-779.9320565280419,348.60892286090103,181,126,69
-163.45397169599033,-691.2873732305209,61.61993285034757,211,164,93
-29.766174689787192,-757.5968729256596,292.54908726075047,200,149,86
-42.48417402915544,-755.0968928660309,264.9547839374519,207,161,89
-188.08117447946836,-678.9712734194295,18.87237703068621,200,152,86
-223.49023884754945,-635.5942085516601,-4.536079023721015,190,147,84
-258.87984467271315,-571.3696889525371,0.13980778558629936,188,143,80
-120.46677200605072,-715.4554336330609,124.7770691640905,199,150,87
-120.57585361191252,-715.0310568221428,124.9121296179207,199,150,87
-324.6031254647447,-457.83320545093795,2.3577539310586815,191,147,83
-165.19101529363334,-688.0674208457148,52.85749298618347,154,101,55
-165.33347843097658,-690.1462479341119,49.06813581565464,212,167,93
-38.611575248309066,-756.1242022790317,257.96300647897954,201,153,87
-157.13715484433777,-693.2923729236918,58.02393959153889,208,159,90
-155.46009780793545,-697.9830142297162,51.15868005780828,171,115,63
-156.36034117011718,-694.1513529182694,52.55680304583322,168,109,61
22.053841952610696,-783.1771530055748,359.08125839757133,206,158,84
-228.10124463110418,-609.9008326534157,0.07031360152711841,199,155,85
-27.237078400924133,-758.0189619560824,271.7341934781873,188,134,77
24.398177369651364,-784.3052977694085,357.13874092779827,180,121,66
-235.80967796148587,-595.3234804869765,-3.7979458285617795,199,158,88
-106.38086621065898,-718.5286795626754,129.22090710024156,207,160,90
17.340735178668353,-776.755837681235,341.08030537292734,197,147,81
11.56952356641068,-773.7888438842099,330.5897703990022,202,152,84
-28.333775428202955,-748.5029123034144,269.04728393400296,173,117,67
-245.20763327203832,-571.4573098343758,-1.1063659608192609,194,149,82
-439.9817757336665,-253.6848186496175,-0.049072922309676414,180,134,76
24.413183310812627,-779.8994848110009,348.3943443858443,200,148,83
-344.5379690231309,-405.1126941107819,0.1909488060490503,194,153,83
-147.91579274513347,-691.047013313665,49.110706625814345,208,162,90
-143.6325931353489,-690.9729799299507,57.868931826886154,209,166,92
-419.9461484313325,-282.2387524037772,-0.5946040864710653,182,136,75
-133.40782630707366,-697.5086171652138,69.49279642314576,205,160,91
-133.40782630707366,-697.5086171652138,69.49279642314576,205,160,91
-438.7006577150239,-250.05727810844158,0.12389593590427239,186,143,79
-230.55272392026507,-583.9540492519964,1.1129451138797037,200,162,91
34.37308530715595,-779.3759939963585,357.5230475218828,175,116,65
18.834922334433287,-773.4902070306887,326.5369180233872,196,144,80
39.205034793086156,-781.5555433361978,359.16314897675966,209,159,84
23.481842289599797,-769.0731005763669,337.02247041125145,200,150,84
-237.58950328393388,-567.023613301564,0.7891005810593583,192,146,82
-237.58950328393388,-567.023613301564,0.7891005810593583,192,146,82
32.41345417834435,-776.5984237789212,339.801549547022,201,152,83
-212.1450085332266,-604.7580328215761,-5.755983754240901,191,148,86
-13.203654544109554,-750.2028739629925,260.4012287081992,217,174,92
-94.99274492855315,-707.4084693031889,121.33590483612937,213,170,97
-146.0339098079337,-683.1699798808015,31.61607983252179,200,152,88
-87.70664511930676,-715.1769073974048,124.03284286316531,202,155,90
29.025167805356205,-770.5806431859555,327.30969475972944,202,153,85
29.025167805356205,-770.5806431859555,327.30969475972944,202,153,85
-8.471340861848802,-752.4443625447211,259.7168888894422,188,137,77
-7.352752107477812,-749.9629159835504,265.86662517245566,212,169,93
-137.75899063664977,-689.7239239581195,32.653025236424725,211,167,92
-41.16919841376301,-735.1571530340152,199.54164560947194,178,123,69
-344.971747499245,-381.94855943610145,0.5575787584589023,189,144,83
-36.98408873395729,-736.5066675288922,204.36408674118312,212,168,93
-7.83918905019442,-748.3932072083398,257.92136915869344,209,164,91
-203.52184870817956,-607.8107731617208,-8.221891288714772,193,149,86
-85.5105927455212,-712.1821279721592,119.7239690680237,212,166,94
-226.87317459475497,-563.0741781849199,1.8883753156406442,193,147,82
-345.0536470449807,-378.3596422934616,0.04578053781017388,191,166,117
-107.03174052178989,-698.9519308185422,79.86511740157044,203,154,84
56.058952574522465,-781.1625033670553,356.0148441157413,189,137,80
35.69630707302085,-770.3105056380057,320.6254240649315,196,145,82
44.45158454091532,-773.2330133791515,335.99063183699593,202,155,86
-123.10668659513053,-689.5388362836629,46.55837341801728,211,167,92
-37.3475963802083,-732.8738296922589,192.10553911348563,204,156,90
-133.97761225219185,-680.401657537012,29.88617704907142,207,161,89
-432.71134617479504,-236.02301365371127,0.5986193387803667,181,135,75
61.7910144840815,-785.9663549029453,350.07787784832965,204,157,88
7.460391268387781,-754.3700135146773,260.7448922919632,216,172,94
7.2241191329117385,-750.3296918041635,265.4636204723288,218,176,96
-16.377936480219574,-741.5328179020744,220.01775594475095,213,168,94
-16.62429232229445,-740.9295886194592,219.945528981894,213,170,93
-117.42503024024245,-691.291861201662,46.37162960022857,175,120,70
-400.9447657516279,-282.0621311759805,0.8166512941319297,190,149,83
-342.6283397820673,-371.1386766584809,0.6734070158860277,189,144,83
-26.915614671855195,-734.2085571361567,199.59680606081275,155,100,58
-108.84112580279086,-692.3820410248713,57.98011948233355,206,158,85
-118.16212189961396,-687.6140850428731,42.10180830028537,174,121,69
-115.35130010106536,-689.1775504789491,44.94245277602511,196,149,85
-109.48933895319695,-694.3090814659963,50.50019040895231,199,150,85
-109.48933895319695,-694.3090814659963,50.50019040895231,199,150,85
-27.983768904204396,-732.1458923673491,192.9793911959925,205,158,90
20.444331796978418,-757.9711754172592,269.062053502851,194,145,82
-111.94137389979383,-690.1778709056078,44.28577311535312,188,134,73
90.12018631397373,-789.9580219030844,390.61183943357037,153,99,58
87.92241159130239,-789.3695916504103,385.87558536915424,211,166,90
-53.898342584683434,-720.198232323972,139.62626493541745,211,166,92
19.635693713648692,-756.5657235288248,265.3448561792256,210,168,95
-120.81413804162062,-684.3315840643977,28.074523724538466,207,161,88
-117.05503820196199,-687.666056710621,31.490347437320935,167,113,66
20.847161830821392,-753.797768040859,267.98438438734286,178,126,74
-112.30048682890319,-689.1832876399327,37.53360693478311,189,136,76
-82.54629687008014,-702.855230797988,89.75677823862094,204,155,85
-105.88831406071114,-693.9509689191539,44.89670291696413,211,169,93
-67.52495904170837,-707.8285630224004,118.12889134675018,209,163,90
-71.34684005735895,-707.1268356564452,108.8937327190026,201,152,84
-61.66867982408971,-714.4212014878674,121.47592731875625,194,144,82
-60.86592307973922,-711.4201100561148,125.34583757414043,203,159,91
23.331143053751305,-756.9656581764318,262.8486872233314,201,154,90
30.2085232969944,-758.2377341976992,277.74202720426115,200,153,89
46.10983313552836,-764.8962453289832,305.32790988381703,204,157,88
-117.7092351901712,-683.6092125081082,23.41247262820346,160,108,65
-121.26801330175323,-680.1054234528328,17.915220212985986,209,163,90
53.57820483641095,-767.0963754786235,315.94380426807663,202,154,89
-73.48990971106414,-693.0606762881772,115.95159830796496,203,155,85
-98.61661277974946,-692.8218686557707,52.54352164709087,192,140,77
-129.53123600405272,-675.4121502756975,2.352080893106802,190,142,80
-129.53123600405272,-675.4121502756975,2.352080893106802,190,142,80
81.87624214903738,-784.6655074605362,355.64397999362103,189,135,78
81.87624214903738,-784.6655074605362,355.64397999362103,189,135,78
86.93151877252583,-783.2566668140398,369.377964416459,211,166,90
-382.74659403530677,-294.94362269251263,-0.15034228440021025,187,141,79
15.325028838835095,-748.3480188751372,243.30918889754508,201,153,86
-131.59775800445044,-667.5379096421103,5.6948279808542,189,141,80
26.209075228951292,-752.1701793536959,262.0038710342993,204,157,90
-120.83749424357998,-678.4988710183547,8.88159585122915,203,157,87
81.57098065894988,-780.5929460911856,350.27866636872096,211,164,92
-51.859685817612984,-711.546882570685,125.68918785763086,204,158,93
-15.486313946030634,-725.5695242912788,194.41550552259406,202,157,92
36.898846475039846,-755.9868096858456,275.51994861332315,198,151,87
62.171401601422446,-768.9466706591793,317.1273540927155,207,161,89
89.79037946021546,-782.2375021222576,364.6255873713212,179,126,78
36.128108050504125,-755.9406469882495,270.53137869553393,198,149,87
-120.63510992539278,-677.6530559008804,3.2060935600525227,198,150,86
91.657408797194,-782.9375622790317,365.1309305851956,189,135,78
40.126131888433946,-756.3574905529605,278.0334018723281,184,131,76
